name,node_id,osm_node_id,railway,level_crossing,access,description,x_coord,y_coord,geometry
,31881,3784453067,,,,,-94.5296374,39.1238772,POINT (-94.5296374 39.1238772)
,31882,3784453068,,,,,-94.5275106,39.1238778,POINT (-94.5275106 39.1238778)
,31883,3784453069,,,,,-94.5204383,39.1238831,POINT (-94.5204383 39.1238831)
,31884,3784453070,,,,,-94.5289571,39.1238857,POINT (-94.5289571 39.1238857)
,31885,3784453071,,,,,-94.5295038,39.1238891,POINT (-94.5295038 39.1238891)
,31886,3784453072,,,,,-94.5195623,39.1238902,POINT (-94.5195623 39.1238902)
,31887,3784453073,,,,,-94.5282637,39.1238917,POINT (-94.5282637 39.1238917)
,31888,3784453075,,,,,-94.5279202,39.1238952,POINT (-94.5279202 39.1238952)
,31889,3784453076,,,,,-94.5202827,39.1238958,POINT (-94.5202827 39.1238958)
,31890,3784453077,,,,,-94.5280438,39.1238959,POINT (-94.5280438 39.1238959)
,31891,3784453078,,,,,-94.5293973,39.1238992,POINT (-94.5293973 39.1238992)
,31892,3784453079,,,,,-94.5296673,39.1239006,POINT (-94.5296673 39.1239006)
,31893,3784453081,,,,,-94.5290568,39.1239065,POINT (-94.5290568 39.1239065)
,31894,3784453082,,,,,-94.52015,39.1239071,POINT (-94.52015 39.1239071)
,31895,3784453083,,,,,-94.5293134,39.1239093,POINT (-94.5293134 39.1239093)
,31896,3784453084,,,,,-94.5186114,39.1239112,POINT (-94.5186114 39.1239112)
,31897,3784453085,,,,,-94.5200477,39.1239141,POINT (-94.5200477 39.1239141)
,31898,3784453087,,,,,-94.5314619,39.1239204,POINT (-94.5314619 39.1239204)
,31899,3784453088,,,,,-94.5228031,39.1239269,POINT (-94.5228031 39.1239269)
,31900,3784453089,,,,,-94.5197802,39.1239306,POINT (-94.5197802 39.1239306)
,31901,3784453090,,,,,-94.5291431,39.1239313,POINT (-94.5291431 39.1239313)
,31902,3784453091,,,,,-94.5297438,39.1239314,POINT (-94.5297438 39.1239314)
,31903,3784453093,,,,,-94.5288561,39.1239345,POINT (-94.5288561 39.1239345)
,31904,3784453094,,,,,-94.5197258,39.1239428,POINT (-94.5197258 39.1239428)
,31905,3784453095,,,,,-94.5195556,39.1239463,POINT (-94.5195556 39.1239463)
,31906,3784453096,,,,,-94.5187909,39.1239487,POINT (-94.5187909 39.1239487)
,31907,3784453097,,,,,-94.5198695,39.1239487,POINT (-94.5198695 39.1239487)
,31908,3784453098,,,,,-94.5192875,39.1239527,POINT (-94.5192875 39.1239527)
,31909,3784453099,,,,,-94.5199966,39.1239556,POINT (-94.5199966 39.1239556)
,31910,3784453101,,,,,-94.5289104,39.1239625,POINT (-94.5289104 39.1239625)
,31911,3784453102,,,,,-94.5201226,39.1239639,POINT (-94.5201226 39.1239639)
,31912,3784453103,,,,,-94.5283029,39.1239653,POINT (-94.5283029 39.1239653)
,31913,3784453104,,,,,-94.5190577,39.1239662,POINT (-94.5190577 39.1239662)
,31914,3784453105,,,,,-94.5228048,39.1239666,POINT (-94.5228048 39.1239666)
,31915,3784453106,,,,,-94.5192104,39.1239691,POINT (-94.5192104 39.1239691)
,31916,3784453107,,,,,-94.5192816,39.1239712,POINT (-94.5192816 39.1239712)
,31917,3784453108,,,,,-94.5202719,39.1239772,POINT (-94.5202719 39.1239772)
,31918,3784453109,,,,,-94.5191447,39.1239821,POINT (-94.5191447 39.1239821)
,31919,3784453110,,,,,-94.5188039,39.1239853,POINT (-94.5188039 39.1239853)
,31920,3784453111,,,,,-94.5279037,39.1239898,POINT (-94.5279037 39.1239898)
,31921,3784453112,,,,,-94.519849,39.1239906,POINT (-94.519849 39.1239906)
,31922,3784453113,,,,,-94.5278156,39.1239906,POINT (-94.5278156 39.1239906)
,31923,3784453114,,,,,-94.5197461,39.1239912,POINT (-94.5197461 39.1239912)
,31924,3784453115,,,,,-94.5279253,39.1239934,POINT (-94.5279253 39.1239934)
,31925,3784453116,,,,,-94.5195868,39.123995,POINT (-94.5195868 39.123995)
,31926,3784453117,,,,,-94.5200475,39.1239975,POINT (-94.5200475 39.1239975)
,31927,3784453119,,,,,-94.5188884,39.1240046,POINT (-94.5188884 39.1240046)
,31928,3784453120,,,,,-94.5201574,39.1240058,POINT (-94.5201574 39.1240058)
,31929,3784453121,,,,,-94.5274819,39.124006,POINT (-94.5274819 39.124006)
,31930,3784453122,,,,,-94.5288829,39.1240065,POINT (-94.5288829 39.1240065)
,31931,3784453123,,,,,-94.5194036,39.1240074,POINT (-94.5194036 39.1240074)
,31932,3784453124,,,,,-94.5283009,39.1240097,POINT (-94.5283009 39.1240097)
,31933,3784453125,,,,,-94.5193168,39.1240165,POINT (-94.5193168 39.1240165)
,31934,3784453126,,,,,-94.5277048,39.1240169,POINT (-94.5277048 39.1240169)
,31935,3784453128,,,,,-94.5289911,39.1240346,POINT (-94.5289911 39.1240346)
,31936,3784453129,,,,,-94.5185629,39.1240401,POINT (-94.5185629 39.1240401)
,31937,3784453130,,,,,-94.5190818,39.1240427,POINT (-94.5190818 39.1240427)
,31938,3784453132,,,,,-94.5303069,39.1240465,POINT (-94.5303069 39.1240465)
,31939,3784453133,,,,,-94.5282331,39.1240584,POINT (-94.5282331 39.1240584)
,31940,3784453134,,,,,-94.527107,39.1240605,POINT (-94.527107 39.1240605)
,31941,3784453136,,,,,-94.5206612,39.1240629,POINT (-94.5206612 39.1240629)
,31942,3784453137,,,,,-94.5182369,39.1240756,POINT (-94.5182369 39.1240756)
,31943,3784453138,,,,,-94.5210734,39.1240758,POINT (-94.5210734 39.1240758)
,31944,3784453139,,,,,-94.5187556,39.1240792,POINT (-94.5187556 39.1240792)
,31945,3784453141,,,,,-94.5181513,39.1240918,POINT (-94.5181513 39.1240918)
,31946,3784453142,,,,,-94.5276794,39.124096,POINT (-94.5276794 39.124096)
,31947,3784453143,,,,,-94.5281979,39.1241019,POINT (-94.5281979 39.1241019)
,31948,3784453144,,,,,-94.5179487,39.1241024,POINT (-94.5179487 39.1241024)
,31949,3784453146,,,,,-94.5267513,39.12411,POINT (-94.5267513 39.12411)
,31950,3784453147,,,,,-94.5295621,39.124114,POINT (-94.5295621 39.124114)
,31951,3784453149,,,,,-94.5178639,39.1241194,POINT (-94.5178639 39.1241194)
,31952,3784453151,,,,,-94.5266461,39.1241215,POINT (-94.5266461 39.1241215)
,31953,3784453152,,,,,-94.5262106,39.1241279,POINT (-94.5262106 39.1241279)
,31954,3784453154,,,,,-94.5215869,39.1241318,POINT (-94.5215869 39.1241318)
,31955,3784453155,,,,,-94.5264527,39.124132,POINT (-94.5264527 39.124132)
,31956,3784453156,,,,,-94.5268633,39.1241327,POINT (-94.5268633 39.1241327)
,31957,3784453157,,,,,-94.5299884,39.124136,POINT (-94.5299884 39.124136)
,31958,3784453159,,,,,-94.5281722,39.1241479,POINT (-94.5281722 39.1241479)
,31959,3784453160,,,,,-94.5214436,39.1241539,POINT (-94.5214436 39.1241539)
,31960,3784453161,,,,,-94.5176121,39.1241548,POINT (-94.5176121 39.1241548)
,31961,3784453162,,,,,-94.5218083,39.1241552,POINT (-94.5218083 39.1241552)
,31962,3784453163,,,,,-94.5180432,39.1241576,POINT (-94.5180432 39.1241576)
,31963,3784453164,,,,,-94.5272209,39.1241597,POINT (-94.5272209 39.1241597)
,31964,3784453165,,,,,-94.5266041,39.12416,POINT (-94.5266041 39.12416)
,31965,3784453166,,,,,-94.526079,39.1241617,POINT (-94.526079 39.1241617)
,31966,3784453167,,,,,-94.5274843,39.124162,POINT (-94.5274843 39.124162)
,31967,3784453168,,,,,-94.51754,39.1241638,POINT (-94.51754 39.1241638)
,31968,3784453169,,,,,-94.526503,39.1241664,POINT (-94.526503 39.1241664)
,31969,3784453170,,,,,-94.5263164,39.1241696,POINT (-94.5263164 39.1241696)
,31970,3784453172,,,,,-94.52162,39.1241735,POINT (-94.52162 39.1241735)
,31971,3784453173,,,,,-94.5178937,39.1241752,POINT (-94.5178937 39.1241752)
,31972,3784453175,,,,,-94.5220629,39.1241795,POINT (-94.5220629 39.1241795)
,31973,3784453177,,,,,-94.5290882,39.1241837,POINT (-94.5290882 39.1241837)
,31974,3784453179,,,,,-94.5293236,39.1241924,POINT (-94.5293236 39.1241924)
,31975,3784453180,,,,,-94.5177502,39.1241929,POINT (-94.5177502 39.1241929)
,31976,3784453181,,,,,-94.5223053,39.1241983,POINT (-94.5223053 39.1241983)
,31977,3784453183,,,,,-94.5220005,39.1242106,POINT (-94.5220005 39.1242106)
,31978,3784453184,,,,,-94.52741,39.1242107,POINT (-94.52741 39.1242107)
,31979,3784453185,,,,,-94.5291973,39.1242112,POINT (-94.5291973 39.1242112)
,31980,3784453186,,,,,-94.517595,39.124213,POINT (-94.517595 39.124213)
,31981,3784453187,,,,,-94.5225306,39.1242148,POINT (-94.5225306 39.1242148)
,31982,3784453188,,,,,-94.5267869,39.1242166,POINT (-94.5267869 39.1242166)
,31983,3784453189,,,,,-94.5149153,39.1242201,POINT (-94.5149153 39.1242201)
,31984,3784453190,,,,,-94.5221448,39.1242229,POINT (-94.5221448 39.1242229)
,31985,3784453191,,,,,-94.5270257,39.1242249,POINT (-94.5270257 39.1242249)
,31986,3784453192,,,,,-94.522319,39.1242355,POINT (-94.522319 39.1242355)
,31987,3784453194,,,,,-94.5292736,39.1242406,POINT (-94.5292736 39.1242406)
,31988,3784453196,,,,,-94.5230243,39.1242496,POINT (-94.5230243 39.1242496)
,31989,3784453197,,,,,-94.5268229,39.124251,POINT (-94.5268229 39.124251)
,31990,3784453198,,,,,-94.5171285,39.1242516,POINT (-94.5171285 39.1242516)
,31991,3784453199,,,,,-94.5274062,39.124253,POINT (-94.5274062 39.124253)
,31992,3784453200,,,,,-94.5270908,39.1242552,POINT (-94.5270908 39.1242552)
,31993,3784453201,,,,,-94.5263736,39.1242579,POINT (-94.5263736 39.1242579)
,31994,3784453203,,,,,-94.5269565,39.1242735,POINT (-94.5269565 39.1242735)
,31995,3784453204,,,,,-94.5266242,39.1242744,POINT (-94.5266242 39.1242744)
,31996,3784453206,,,,,-94.5261489,39.1242763,POINT (-94.5261489 39.1242763)
,31997,3784453208,,,,,-94.5155139,39.1242826,POINT (-94.5155139 39.1242826)
,31998,3784453210,,,,,-94.5268223,39.1242914,POINT (-94.5268223 39.1242914)
,31999,3784453211,,,,,-94.5264256,39.1242937,POINT (-94.5264256 39.1242937)
,32000,3784453212,,,,,-94.5270979,39.1242964,POINT (-94.5270979 39.1242964)
,32001,3784453213,,,,,-94.5237592,39.1242969,POINT (-94.5237592 39.1242969)
,32002,3784453215,,,,,-94.5256744,39.1243056,POINT (-94.5256744 39.1243056)
,32003,3784453216,,,,,-94.5266981,39.1243061,POINT (-94.5266981 39.1243061)
,32004,3784453217,,,,,-94.524007,39.1243093,POINT (-94.524007 39.1243093)
,32005,3784453218,,,,,-94.5262133,39.1243102,POINT (-94.5262133 39.1243102)
,32006,3784453220,,,,,-94.5254187,39.1243152,POINT (-94.5254187 39.1243152)
,32007,3784453221,,,,,-94.5242335,39.1243189,POINT (-94.5242335 39.1243189)
,32008,3784453222,,,,,-94.5265663,39.1243212,POINT (-94.5265663 39.1243212)
,32009,3784453223,,,,,-94.5251751,39.1243226,POINT (-94.5251751 39.1243226)
,32010,3784453224,,,,,-94.5260176,39.1243235,POINT (-94.5260176 39.1243235)
,32011,3784453225,,,,,-94.5268942,39.1243236,POINT (-94.5268942 39.1243236)
,32012,3784453226,,,,,-94.5249522,39.124325,POINT (-94.5249522 39.124325)
,32013,3784453227,,,,,-94.5246961,39.1243258,POINT (-94.5246961 39.1243258)
,32014,3784453228,,,,,-94.5244868,39.1243263,POINT (-94.5244868 39.1243263)
,32015,3784453229,,,,,-94.5264191,39.1243354,POINT (-94.5264191 39.1243354)
,32016,3784453230,,,,,-94.5257701,39.1243373,POINT (-94.5257701 39.1243373)
,32017,3784453231,,,,,-94.5161649,39.1243383,POINT (-94.5161649 39.1243383)
,32018,3784453232,,,,,-94.5162749,39.124342,POINT (-94.5162749 39.124342)
,32019,3784453233,,,,,-94.5165254,39.1243424,POINT (-94.5165254 39.1243424)
,32020,3784453235,,,,,-94.5255877,39.124346,POINT (-94.5255877 39.124346)
,32021,3784453236,,,,,-94.5262884,39.124346,POINT (-94.5262884 39.124346)
,32022,3784453237,,,,,-94.5266931,39.1243484,POINT (-94.5266931 39.1243484)
,32023,3784453238,,,,,-94.5241572,39.1243493,POINT (-94.5241572 39.1243493)
,32024,3784453239,,,,,-94.5254231,39.1243532,POINT (-94.5254231 39.1243532)
,32025,3784453240,,,,,-94.526153,39.1243561,POINT (-94.526153 39.1243561)
,32026,3784453241,,,,,-94.5252134,39.1243602,POINT (-94.5252134 39.1243602)
,32027,3784453242,,,,,-94.5260324,39.1243634,POINT (-94.5260324 39.1243634)
,32028,3784453243,,,,,-94.5265365,39.1243653,POINT (-94.5265365 39.1243653)
,32029,3784453244,,,,,-94.5248829,39.1243712,POINT (-94.5248829 39.1243712)
,32030,3784453246,,,,,-94.5247806,39.1243758,POINT (-94.5247806 39.1243758)
,32031,3784453247,,,,,-94.5257509,39.124379,POINT (-94.5257509 39.124379)
,32032,3784453248,,,,,-94.5263774,39.12438,POINT (-94.5263774 39.12438)
,32033,3784453249,,,,,-94.5249232,39.1243881,POINT (-94.5249232 39.1243881)
,32034,3784453250,,,,,-94.5262426,39.1243919,POINT (-94.5262426 39.1243919)
,32035,3784453251,,,,,-94.5260682,39.1244039,POINT (-94.5260682 39.1244039)
,32036,3784453252,,,,,-94.5264557,39.124417,POINT (-94.5264557 39.124417)
,32037,3784453253,,,,,-94.5257567,39.1244298,POINT (-94.5257567 39.1244298)
,32038,3784453254,,,,,-94.5260509,39.1244381,POINT (-94.5260509 39.1244381)
,32039,3784453255,,,,,-94.5170783,39.1244876,POINT (-94.5170783 39.1244876)
,32040,3785578373,level_crossing,,,,-94.5320506,39.132198,POINT (-94.5320506 39.132198)
,32041,3785578379,,,,,-94.5320489,39.1322927,POINT (-94.5320489 39.1322927)
,32042,3790841987,,,,,-94.3921419,39.0551684,POINT (-94.3921419 39.0551684)
,32043,3809371066,,,,,-94.5069486,39.1118997,POINT (-94.5069486 39.1118997)
,32044,3813781381,,,,,-94.6345227,39.072717,POINT (-94.6345227 39.072717)
,32045,3818631291,level_crossing,,,,-94.6033211,39.1444952,POINT (-94.6033211 39.1444952)
,32046,3832619886,level_crossing,,,,-94.6545144,39.0783884,POINT (-94.6545144 39.0783884)
,32047,3838412591,,,,,-94.7085375,39.0871402,POINT (-94.7085375 39.0871402)
,32048,3838412592,,,,,-94.7081546,39.0872259,POINT (-94.7081546 39.0872259)
,32049,3838412593,switch,,,,-94.708691,39.0871097,POINT (-94.708691 39.0871097)
,32050,3838412594,,,,,-94.7082794,39.0871877,POINT (-94.7082794 39.0871877)
,32051,3838412595,,,,,-94.70875,39.0870508,POINT (-94.70875 39.0870508)
,32052,3838412596,,,,,-94.709547,39.0866707,POINT (-94.709547 39.0866707)
,32053,3838412597,,,,,-94.7095698,39.0866902,POINT (-94.7095698 39.0866902)
,32054,3838412598,switch,,,,-94.7100816,39.0867972,POINT (-94.7100816 39.0867972)
,32055,3838412599,switch,,,,-94.7093143,39.0869245,POINT (-94.7093143 39.0869245)
,32056,3838412600,,,,,-94.7096322,39.0868691,POINT (-94.7096322 39.0868691)
,32057,3838412601,switch,,,,-94.7092904,39.0869731,POINT (-94.7092904 39.0869731)
,32058,3838412602,switch,,,,-94.710057,39.086843,POINT (-94.710057 39.086843)
,32059,3838412603,,,,,-94.7113595,39.0863865,POINT (-94.7113595 39.0863865)
,32060,3838412604,,,,,-94.7120545,39.0862617,POINT (-94.7120545 39.0862617)
,32061,3838412605,,,,,-94.7127146,39.0860762,POINT (-94.7127146 39.0860762)
,32062,3838412615,switch,,,,-94.6996007,39.0880155,POINT (-94.6996007 39.0880155)
,32063,3838412617,,,,,-94.7054486,39.0873838,POINT (-94.7054486 39.0873838)
,32064,3838412618,,,,,-94.7061784,39.0874127,POINT (-94.7061784 39.0874127)
,32065,3838487032,switch,,,,-94.6872987,39.08809,POINT (-94.6872987 39.08809)
,32066,3838487033,,,,,-94.6892783,39.0880818,POINT (-94.6892783 39.0880818)
,32067,3838487034,,,,,-94.6892783,39.0881217,POINT (-94.6892783 39.0881217)
,32068,3838487035,,,,,-94.6875582,39.0881263,POINT (-94.6875582 39.0881263)
,32069,3838487036,,,,,-94.6874336,39.0881217,POINT (-94.6874336 39.0881217)
,32070,3838487037,,,,,-94.6872023,39.0881048,POINT (-94.6872023 39.0881048)
,32071,3838487038,,,,,-94.6892783,39.0880481,POINT (-94.6892783 39.0880481)
,32072,3838487039,,,,,-94.6880573,39.0880499,POINT (-94.6880573 39.0880499)
,32073,3838487040,,,,,-94.6878605,39.0880527,POINT (-94.6878605 39.0880527)
,32074,3838487041,,,,,-94.6877092,39.088062,POINT (-94.6877092 39.088062)
,32075,3838487042,,,,,-94.6875136,39.088076,POINT (-94.6875136 39.088076)
,32076,3838487043,,,,,-94.6893671,39.0879721,POINT (-94.6893671 39.0879721)
,32077,3838487044,,,,,-94.6893532,39.088012,POINT (-94.6893532 39.088012)
,32078,3838487045,,,,,-94.6874136,39.088015,POINT (-94.6874136 39.088015)
,32079,3838487046,,,,,-94.6872614,39.088012,POINT (-94.6872614 39.088012)
,32080,3838487047,,,,,-94.6870657,39.0879966,POINT (-94.6870657 39.0879966)
,32081,3838487049,,,,,-94.6808868,39.0876671,POINT (-94.6808868 39.0876671)
,32082,3838487050,,,,,-94.6808688,39.087723,POINT (-94.6808688 39.087723)
,32083,3838487051,,,,,-94.6806059,39.0876373,POINT (-94.6806059 39.0876373)
,32084,3838487052,,,,,-94.6805903,39.0877556,POINT (-94.6805903 39.0877556)
,32085,3838487053,,,,,-94.6798173,39.0876428,POINT (-94.6798173 39.0876428)
,32086,3838487165,switch,,,,-94.6571744,39.0767489,POINT (-94.6571744 39.0767489)
,32087,3838487166,switch,,,,-94.6559309,39.0763663,POINT (-94.6559309 39.0763663)
,32088,3838487167,switch,,,,-94.6565806,39.0765309,POINT (-94.6565806 39.0765309)
,32089,3838487168,,,,,-94.6569656,39.0766045,POINT (-94.6569656 39.0766045)
,32090,3838487169,,,,,-94.6572107,39.0766459,POINT (-94.6572107 39.0766459)
,32091,3838487170,,,,,-94.6573728,39.076672,POINT (-94.6573728 39.076672)
,32092,3838487171,,,,,-94.6575449,39.0767119,POINT (-94.6575449 39.0767119)
,32093,3838487172,,,,,-94.6577129,39.0767472,POINT (-94.6577129 39.0767472)
,32094,3838487173,,,,,-94.6579007,39.0767917,POINT (-94.6579007 39.0767917)
,32095,3838487174,,,,,-94.661948,39.0778723,POINT (-94.661948 39.0778723)
,32096,3838487175,,,,,-94.657881,39.0767426,POINT (-94.657881 39.0767426)
,32097,3838487176,,,,,-94.6577782,39.0769253,POINT (-94.6577782 39.0769253)
,32098,3838487177,,,,,-94.652944,39.075768,POINT (-94.652944 39.075768)
,32099,3838487178,,,,,-94.6529697,39.0757066,POINT (-94.6529697 39.0757066)
,32100,3838487179,,,,,-94.653029,39.0755715,POINT (-94.653029 39.0755715)
,32101,3838487180,,,,,-94.6537804,39.0757634,POINT (-94.6537804 39.0757634)
,32102,3838487181,,,,,-94.6539188,39.0757342,POINT (-94.6539188 39.0757342)
,32103,3838487182,,,,,-94.6540196,39.0757588,POINT (-94.6540196 39.0757588)
,32104,3838487183,,,,,-94.6540334,39.0758217,POINT (-94.6540334 39.0758217)
,32105,3838487184,,,,,-94.6554254,39.0761854,POINT (-94.6554254 39.0761854)
,32106,3838487185,,,,,-94.6555203,39.0761548,POINT (-94.6555203 39.0761548)
,32107,3838487186,,,,,-94.655629,39.0761747,POINT (-94.655629 39.0761747)
,32108,3838487187,,,,,-94.6556488,39.0762376,POINT (-94.6556488 39.0762376)
,32109,3838487188,,,,,-94.6566314,39.0764878,POINT (-94.6566314 39.0764878)
,32110,3838487189,,,,,-94.6572819,39.0766167,POINT (-94.6572819 39.0766167)
,32111,3838487190,,,,,-94.657531,39.0766643,POINT (-94.657531 39.0766643)
,32112,3838487191,,,,,-94.6557895,39.0764224,POINT (-94.6557895 39.0764224)
,32113,3838487192,,,,,-94.6557575,39.0764924,POINT (-94.6557575 39.0764924)
,32114,3838487197,,,,,-94.6488573,39.0743988,POINT (-94.6488573 39.0743988)
,32115,3838487215,,,,,-94.6845721,39.080807,POINT (-94.6845721 39.080807)
,32116,3838487216,,,,,-94.6848438,39.0807675,POINT (-94.6848438 39.0807675)
,32117,3838487217,,,,,-94.6854602,39.0812117,POINT (-94.6854602 39.0812117)
,32118,3838487218,,,,,-94.6854248,39.0812768,POINT (-94.6854248 39.0812768)
,32119,3838487223,switch,,,,-94.673309,39.080169,POINT (-94.673309 39.080169)
,32120,3838487224,switch,,,,-94.672449,39.0800095,POINT (-94.672449 39.0800095)
,32121,3838487225,,,,,-94.666215,39.0782622,POINT (-94.666215 39.0782622)
,32122,3838506108,,,,,-94.6416306,39.0724765,POINT (-94.6416306 39.0724765)
,32123,3838506109,,,,,-94.6385541,39.0725994,POINT (-94.6385541 39.0725994)
,32124,3838506110,,,,,-94.634213,39.072691,POINT (-94.634213 39.072691)
,32125,3838506111,,,,,-94.632947,39.072817,POINT (-94.632947 39.072817)
,32126,3838506112,,,,,-94.6328987,39.0727181,POINT (-94.6328987 39.0727181)
,32127,3838506113,,,,,-94.6330288,39.072665,POINT (-94.6330288 39.072665)
,32128,3838506114,,,,,-94.6313151,39.0729611,POINT (-94.6313151 39.0729611)
,32129,3838506115,,,,,-94.6315784,39.072968,POINT (-94.6315784 39.072968)
,32130,3838506116,,,,,-94.6312491,39.0729072,POINT (-94.6312491 39.0729072)
,32131,3838512450,,,,,-94.644752,39.0729113,POINT (-94.644752 39.0729113)
,32132,3838512451,,,,,-94.6449816,39.0729846,POINT (-94.6449816 39.0729846)
,32133,3840258871,,,,,-94.6611491,39.0785429,POINT (-94.6611491 39.0785429)
,32134,3840258872,,,,,-94.6617581,39.0786592,POINT (-94.6617581 39.0786592)
,32135,3840258873,,,,,-94.6627904,39.0789019,POINT (-94.6627904 39.0789019)
,32136,3840258874,,,,,-94.6626683,39.0788842,POINT (-94.6626683 39.0788842)
,32137,3840262922,,,,,-94.6533041,39.0763711,POINT (-94.6533041 39.0763711)
,32138,3840262923,,,,,-94.6536288,39.0764191,POINT (-94.6536288 39.0764191)
,32139,3842054450,level_crossing,,,,-94.6855706,39.087067,POINT (-94.6855706 39.087067)
,32140,3842054558,,,,,-94.6821296,39.0870447,POINT (-94.6821296 39.0870447)
,32141,3842054560,,,,,-94.6988118,39.0880884,POINT (-94.6988118 39.0880884)
,32142,3842054561,,,,,-94.6989925,39.0880827,POINT (-94.6989925 39.0880827)
,32143,3842054562,,,,,-94.6991237,39.0880748,POINT (-94.6991237 39.0880748)
,32144,3842054563,,,,,-94.6992694,39.088059,POINT (-94.6992694 39.088059)
,32145,3842054564,,,,,-94.6986446,39.0880507,POINT (-94.6986446 39.0880507)
,32146,3842054565,,,,,-94.6991605,39.0880451,POINT (-94.6991605 39.0880451)
,32147,3842054566,,,,,-94.6993486,39.0880371,POINT (-94.6993486 39.0880371)
,32148,3842054567,,,,,-94.6983242,39.087944,POINT (-94.6983242 39.087944)
,32149,3842054568,,,,,-94.6987251,39.0879347,POINT (-94.6987251 39.0879347)
,32150,3842054569,,,,,-94.6990948,39.0879217,POINT (-94.6990948 39.0879217)
,32151,3842054570,,,,,-94.6995125,39.0878937,POINT (-94.6995125 39.0878937)
,32152,3842054571,,,,,-94.699899,39.0878602,POINT (-94.699899 39.0878602)
,32153,3842054572,,,,,-94.7014282,39.0877186,POINT (-94.7014282 39.0877186)
,32154,3842054573,switch,,,,-94.7018915,39.087672,POINT (-94.7018915 39.087672)
,32155,3842054574,,,,,-94.7027005,39.0875322,POINT (-94.7027005 39.0875322)
,32156,3842054575,,,,,-94.698353,39.0880148,POINT (-94.698353 39.0880148)
,32157,3842054576,,,,,-94.6988595,39.0880018,POINT (-94.6988595 39.0880018)
,32158,3842054577,,,,,-94.69927,39.087985,POINT (-94.69927 39.087985)
,32159,3842054578,,,,,-94.699851,39.0879384,POINT (-94.699851 39.0879384)
,32160,3842054579,,,,,-94.7002111,39.087903,POINT (-94.7002111 39.087903)
,32161,3842054580,,,,,-94.7003911,39.087877,POINT (-94.7003911 39.087877)
,32162,3842054581,switch,,,,-94.7008929,39.087808,POINT (-94.7008929 39.087808)
,32163,3842054582,,,,,-94.6983637,39.0879789,POINT (-94.6983637 39.0879789)
,32164,3842054583,,,,,-94.6987958,39.0879714,POINT (-94.6987958 39.0879714)
,32165,3842054584,,,,,-94.6992135,39.0879509,POINT (-94.6992135 39.0879509)
,32166,3842054585,,,,,-94.6995736,39.0879267,POINT (-94.6995736 39.0879267)
,32167,3842054586,,,,,-94.7004739,39.0878466,POINT (-94.7004739 39.0878466)
,32168,3842054587,,,,,-94.7013141,39.0877665,POINT (-94.7013141 39.0877665)
,32169,3842054588,,,,,-94.7014941,39.0877441,POINT (-94.7014941 39.0877441)
,32170,3842161182,,,,,-94.6106004,39.0811401,POINT (-94.6106004 39.0811401)
,32171,3842161183,,,,,-94.6097431,39.0819218,POINT (-94.6097431 39.0819218)
,32172,3842161185,,,,,-94.6058067,39.0838288,POINT (-94.6058067 39.0838288)
,32173,3842161186,,,,,-94.6058056,39.083413,POINT (-94.6058056 39.083413)
,32174,3842161188,,,,,-94.6112694,39.0806,POINT (-94.6112694 39.0806)
,32175,3842161213,,,,,-94.6085974,39.0818404,POINT (-94.6085974 39.0818404)
,32176,3842161214,,,,,-94.6086001,39.0817664,POINT (-94.6086001 39.0817664)
,32177,3842161218,,,,,-94.6089779,39.0817805,POINT (-94.6089779 39.0817805)
,32178,3842166098,,,,,-94.6174629,39.0774421,POINT (-94.6174629 39.0774421)
,32179,3842166099,,,,,-94.6115607,39.0808264,POINT (-94.6115607 39.0808264)
,32180,3842166100,,,,,-94.6114573,39.0808809,POINT (-94.6114573 39.0808809)
,32181,3842172655,,,,,-94.620379,39.0802745,POINT (-94.620379 39.0802745)
,32182,3846199257,,,,,-94.6040236,39.0876877,POINT (-94.6040236 39.0876877)
,32183,3846199258,,,,,-94.6033061,39.0882478,POINT (-94.6033061 39.0882478)
,32184,3846199259,,,,,-94.6031318,39.0885028,POINT (-94.6031318 39.0885028)
,32185,3846199260,,,,,-94.5983239,39.0950364,POINT (-94.5983239 39.0950364)
,32186,3846199261,,,,,-94.5985895,39.0951322,POINT (-94.5985895 39.0951322)
,32187,3846199262,,,,,-94.5984004,39.0955235,POINT (-94.5984004 39.0955235)
,32188,3846199263,,,,,-94.5974254,39.0970712,POINT (-94.5974254 39.0970712)
,32189,3846199264,,,,,-94.5971317,39.0969879,POINT (-94.5971317 39.0969879)
,32190,3846199265,,,,,-94.5977915,39.0966174,POINT (-94.5977915 39.0966174)
,32191,3846199266,,,,,-94.5983125,39.0945461,POINT (-94.5983125 39.0945461)
,32192,3846199267,,,,,-94.5982307,39.0946972,POINT (-94.5982307 39.0946972)
,32193,3846199268,,,,,-94.5969885,39.0978598,POINT (-94.5969885 39.0978598)
,32194,3846199269,,,,,-94.5963172,39.1023694,POINT (-94.5963172 39.1023694)
,32195,3846199270,,,,,-94.596883,39.102337,POINT (-94.596883 39.102337)
,32196,3846199271,,,,,-94.5953402,39.1032702,POINT (-94.5953402 39.1032702)
,32197,3846199272,,,,,-94.5955858,39.1030881,POINT (-94.5955858 39.1030881)
,32198,3846199273,,,,,-94.5957477,39.1029793,POINT (-94.5957477 39.1029793)
,32199,3846199274,,,,,-94.5960971,39.1027577,POINT (-94.5960971 39.1027577)
